Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CDCP1	0.736810978950901	9.83830254515599	6.12294288787795	1.23721740219474e-09	4.16629977207315e-09	11.0052058126312
DCTD	-0.256254190889866	10.4994795566502	-6.12285958583918	1.23784529150525e-09	4.1677211709999e-09	11.0047124420461
PPP6C	-0.251197126628808	10.8980510673235	-6.1228054561405	1.23825346093873e-09	4.16840244197659e-09	11.0043918530213
GPR152	-0.50203363848981	0.924655172413793	-6.12271994118143	1.23889856122037e-09	4.1698809476209e-09	11.0038853868094
KIAA0922	0.474981131529118	9.11158169129721	6.12262223235643	1.23963605005962e-09	4.17166987135383e-09	11.0033067100149
TMEM88	-0.738296115380335	4.7348513136289	-6.12163623696432	1.2471021881242e-09	4.19609794216502e-09	10.9974676756752
LOC442421	-0.733917258046555	4.065410591133	-6.11963479349277	1.26239269912404e-09	4.24684002369767e-09	10.9856179076717
BCL8	-0.764927526450608	1.80174293924466	-6.11947956649128	1.26358620992851e-09	4.25014913195019e-09	10.9846990212147
BCKDHA	-0.339432023610662	9.89960155993432	-6.1190638016543	1.2667883744897e-09	4.26021224844993e-09	10.9822379550448
ALDH1A3	0.96539380777369	8.71872840722496	6.11729757599831	1.28048012214113e-09	4.30554265874185e-09	10.9717847631538
FBXO3	-0.318597507517529	9.55338809523809	-6.11595594114148	1.29097687150391e-09	4.34011679975053e-09	10.9638463563409
MYBPC2	0.873727528678028	1.36001904761905	6.11534772703269	1.29576306866131e-09	4.35548442597989e-09	10.9602481138928
PCDHA3	-1.09508891413299	4.68539786535304	-6.11524943028847	1.29653821556028e-09	4.35736673440537e-09	10.9596666142134
ZYG11A	0.940248867357168	6.01856822660099	6.11498839595742	1.298598873309e-09	4.36356800767444e-09	10.9581224411267
MSRB3	-0.747474634146327	9.44954277504105	-6.11384913651228	1.30762989845766e-09	4.39252245441603e-09	10.9513837704297
DMRTA1	1.15878073282102	3.15161379310345	6.11384667088452	1.30764951005699e-09	4.39252245441603e-09	10.9513691876276
ENPP6	0.814106428332785	3.47310303776683	6.11287369574236	1.31541100276356e-09	4.41753950439733e-09	10.9456150182558
MANF	0.378622173961473	10.2179480295567	6.1128584073124	1.3155333177474e-09	4.41753950439733e-09	10.9455246094407
DUSP10	-0.593125294576225	8.60420320197044	-6.11261239490631	1.31750306551093e-09	4.42342043811794e-09	10.9440698332966
MRPS18A	0.313565292348809	9.40115057471264	6.11184240589841	1.32368675883745e-09	4.44344509199006e-09	10.9395169161136
CAPNS2	0.759472286446151	0.973202052545156	6.11168457765959	1.32495775286238e-09	4.44697454606712e-09	10.9385837500391
TEK	-0.743597293685278	7.80384967159278	-6.11123864649791	1.32855528583843e-09	4.45831013236121e-09	10.9359472858122
C3orf65	0.145294623009244	0.0754519704433498	6.11091629434577	1.33116178445483e-09	4.46631684207741e-09	10.9340415663604
HNRNPL	0.179714166388226	12.3474749589491	6.11023756352379	1.33666624345322e-09	4.48404253145845e-09	10.9300292745109
IL1RAP	0.58126594943759	7.36418210180624	6.10855633716289	1.35039670720831e-09	4.52935311599582e-09	10.9200925723976
C18orf19	0.292282472435687	8.32652479474549	6.10691293481175	1.36395126104057e-09	4.57405877439869e-09	10.9103819100549
SLITRK6	-1.77453368303819	7.82532224958949	-6.10686941981132	1.36431196516338e-09	4.57451091365707e-09	10.9101248186597
TMEM132E	0.937219088985412	3.05266765188834	6.10656483431754	1.36683933993301e-09	4.58222650427469e-09	10.9083253423849
DHRS7B	-0.379061267401712	8.96888899835796	-6.10631878256929	1.36888435217805e-09	4.58832272431478e-09	10.906871742259
ADCY3	0.42438534135203	9.82170057471264	6.10471016294434	1.38232785363986e-09	4.63261686114751e-09	10.8973698558392
C7orf58	-0.951561755206592	7.34789490968801	-6.1046277888974	1.38301972413282e-09	4.63416867192884e-09	10.8968833474704
PRKG1	-0.94747367412853	5.85961559934319	-6.10437563846529	1.38513967008253e-09	4.64050431737162e-09	10.8953941632049
SIRPG	1.07525120614768	4.43936904761905	6.10420865425699	1.38654532910153e-09	4.64444525388095e-09	10.8944079970284
CYP2R1	-0.342571629357392	7.93449646962233	-6.10239769948205	1.4018794919834e-09	4.69503282150616e-09	10.8837145891513
NCRNA00164	0.330531566989642	0.31073341543514	6.10218187932428	1.40371793765096e-09	4.70041264439603e-09	10.8824404034894
CD80	0.829006873816685	4.32966666666667	6.10118638019799	1.41222851369397e-09	4.72812892367832e-09	10.8765636015795
SRPX2	-0.706280619222643	8.33312988505747	-6.09995048448684	1.42286433792866e-09	4.76295017714564e-09	10.8692689037891
MTMR9	-0.372415487248018	8.46707857142857	-6.09808840724084	1.43903669286903e-09	4.81629005188954e-09	10.8582808835446
LMBRD2	-0.650844924824598	7.61467692939245	-6.09768236731261	1.44258694532963e-09	4.82737455664501e-09	10.8558852822225
TMEM213	1.45996923042655	2.81432380952381	6.09707205262254	1.44793938015438e-09	4.84448510274021e-09	10.8522847592711
LOC100134368	-0.507692048112264	2.07111371100164	-6.09628329372943	1.45488547810794e-09	4.86692116000032e-09	10.8476320152076
DNAJC22	-1.09492906559751	6.3130013136289	-6.0958582202111	1.45864230331141e-09	4.87868272942406e-09	10.8451248192473
LOC100144604	-0.959015440472211	3.15124466338259	-6.09482373247361	1.46782476538627e-09	4.90858440366623e-09	10.8390238241902
LPAR3	1.26364186435015	3.34553883415435	6.09478211396218	1.46819536324802e-09	4.90901312473153e-09	10.8387783952292
MAGED4	0.94888415636485	6.10077651888342	6.09418601519548	1.4735134384898e-09	4.92598120770807e-09	10.8352633079063
SOX14	0.180409005457178	0.056646223316913	6.0939191023369	1.47590078113229e-09	4.93314781638739e-09	10.8336894755553
PPARGC1B	0.697808433010359	4.069873727422	6.09346115446348	1.48000559015649e-09	4.94605168512365e-09	10.830989370119
LILRA5	0.769316661098115	3.97811929392447	6.09285180758726	1.48548473969205e-09	4.96354346613486e-09	10.8273968973051
TTC30B	-0.449491239558975	7.89084154351396	-6.09250011649335	1.48865609346788e-09	4.97331956531038e-09	10.8253236168432
SOCS2	-0.917061115937186	7.90907832512315	-6.09085080644791	1.50361700896459e-09	5.02247264811988e-09	10.8156021477443
VWDE	1.37067262501392	4.05469302134647	6.09049951769635	1.50682245549044e-09	5.03234966500534e-09	10.8135318788707
EML6	0.698944109589042	4.39817224958949	6.09042180426283	1.50753247678622e-09	5.03389080294716e-09	10.8130739012899
GABRE	1.32225741396592	5.5830986863711	6.08977640468386	1.51344173560937e-09	5.05278965208719e-09	10.8092706716724
NHLH1	0.577697919590153	2.33281420361248	6.08937306867983	1.51714613776043e-09	5.06432233095835e-09	10.8068940739124
IER3	-0.728023514868021	10.8822412972085	-6.08920445626939	1.51869736397264e-09	5.06866496624487e-09	10.8059005941071
CXCL13	1.75281232653971	6.72998768472906	6.08899218898438	1.52065241371986e-09	5.07435371274587e-09	10.8046499325672
LOC646762	-0.508156890522334	8.25392348111659	-6.08841817077375	1.5259516138863e-09	5.09119803697288e-09	10.8012680694749
PTPRQ	-1.29424981401047	2.19762857142857	-6.0881674789054	1.52827159124065e-09	5.09809854485352e-09	10.7997911972276
SPRYD4	-0.330613331105904	8.27653440065681	-6.0877925755469	1.53174748231658e-09	5.10885210999267e-09	10.7975826788207
VPS41	-0.289452785388125	10.139588998358	-6.08646122485841	1.54415345950681e-09	5.14938183137361e-09	10.7897408581896
UGT2B4	-1.30471567212384	1.55158875205255	-6.08598454270722	1.54861913836044e-09	5.16342357426337e-09	10.786933533484
GALNT14	1.10666137431785	6.19674466338259	6.08458161379063	1.56183537839074e-09	5.20663211245584e-09	10.7786724629428
MYO1C	-0.362324341240695	12.304289408867	-6.08247576024491	1.581880315807e-09	5.27258725406902e-09	10.7662756222884
VASN	0.621230613654086	8.6159776683087	6.08237390032909	1.58285622550423e-09	5.27497190701197e-09	10.7656760907647
GPR139	-0.917652362178416	0.960227750410509	-6.08199962961871	1.5864471233899e-09	5.28606896066012e-09	10.7634732730547
CARD6	0.5814104443702	7.4013920361248	6.08172964309583	1.58904241235587e-09	5.29384552311747e-09	10.7618843123289
PLEKHM1	-0.308389702639479	9.26726559934318	-6.08134880391752	1.59271033480575e-09	5.30486501351803e-09	10.7596430595865
GOLM1	-0.635731090321869	12.0026853037767	-6.08133183108156	1.59287399502287e-09	5.30486501351803e-09	10.7595431768887
CISD1	0.361540276200023	8.34777807881773	6.08026168781721	1.60322602917932e-09	5.33846325927978e-09	10.7532460673229
ZMYND8	-0.41460988751531	10.2835176518883	-6.08010617970467	1.60473578962888e-09	5.34261206831565e-09	10.7523310881759
LCN6	-0.704045452723021	1.00037816091954	-6.07987241106122	1.60700795789054e-09	5.34929736410242e-09	10.7509556808852
ZNF43	-0.573360570219395	9.09774499178982	-6.07821112814728	1.62324584610977e-09	5.40246094912326e-09	10.7411827465883
ZNF460	0.45876004454841	5.57389720853859	6.07739117239756	1.6313192424652e-09	5.42843859651745e-09	10.7363600671489
EBF1	-0.821222652856654	7.5827750410509	-6.07716740435313	1.63352928950305e-09	5.43489981452536e-09	10.7350440517876
CNOT7	0.321151591491264	10.5699889162562	6.07651611971932	1.63997834596745e-09	5.45546016138842e-09	10.7312140030217
AARS2	0.309155329101236	8.76938267651888	6.07481560310279	1.65693428986658e-09	5.51095963842634e-09	10.7212154933732
RECQL4	0.828823561643825	8.3358420361248	6.07478348582795	1.65725617307067e-09	5.51112512594863e-09	10.7210266791067
SLC13A3	0.777974041652745	5.98054187192118	6.07349799023222	1.67018977557892e-09	5.5532233352527e-09	10.71347014947
DACT3	-0.626217244682047	6.5165354679803	-6.07295775199506	1.67565455271215e-09	5.57047866078899e-09	10.7102949157693
FBXW11	-0.292858422986962	10.1871068144499	-6.07212852592384	1.68407654053746e-09	5.59755754127107e-09	10.7054216819941
SRRM1	0.239052480231639	10.7913077996716	6.07016985591508	1.70413398426844e-09	5.6632952821471e-09	10.6939133667868
SLC35A3	-0.500760799643611	8.85090599343186	-6.0700487989345	1.70538126726533e-09	5.66651048804881e-09	10.6932022018971
CCDC109B	0.433795061810891	8.31218743842365	6.06856391574868	1.72075307666792e-09	5.7166488367255e-09	10.6844801494782
CNTNAP2	-1.77130232319857	7.17384729064039	-6.06677637574644	1.73943743518207e-09	5.77777381290918e-09	10.6739829856385
SP5	-1.26281174295579	3.48615796387521	-6.06644026936388	1.74297264555046e-09	5.78856707407148e-09	10.6720095569557
LRRC36	-0.713082561532462	2.81182216748769	-6.06620046918878	1.74549917849941e-09	5.79600743777178e-09	10.6706016473503
UBIAD1	-0.233787902884512	9.20626658456486	-6.06538474971917	1.75412037133777e-09	5.82367963284141e-09	10.6658128049549
EGFL8	-0.715442374429226	6.22179326765189	-6.06529893159747	1.75502977917531e-09	5.82574382689042e-09	10.6653090279432
ADPGK	0.22783241786389	9.93730049261084	6.0652367595847	1.75568889838012e-09	5.82697665847167e-09	10.6649440645696
TNFRSF10C	-0.784625000556858	5.21967077175698	-6.06510399112585	1.75709725741007e-09	5.83069533951642e-09	10.6641646963359
BCAT1	0.730124833500378	8.36644926108374	6.06488293926939	1.75944453984954e-09	5.83752798509714e-09	10.6628671286225
TUSC5	-2.09565241118164	5.21405500821018	-6.06347311940232	1.77448712412144e-09	5.88647227480873e-09	10.6545925758091
SDR42E1	1.06637663659649	6.88313522167488	6.0632508492965	1.77687013733415e-09	5.89341205720459e-09	10.6532881873279
MRPL53	-0.406474749972151	8.91912274220033	-6.06297231410985	1.7798607904986e-09	5.90236461915467e-09	10.6516536716736
GNPDA2	-0.375879841853211	8.45403210180624	-6.06216129298087	1.78859677900659e-09	5.93036378003299e-09	10.6468947949106
PREX2	-1.15335845194343	5.19190336617406	-6.06070246605253	1.80441608120458e-09	5.98183573032496e-09	10.6383362578904
SAMD4B	0.301474193117263	10.719508456486	6.05935120958553	1.81919062513771e-09	6.02982791166759e-09	10.6304105368166
ALPPL2	0.354009829602406	0.172984646962233	6.05784041455318	1.83584930938585e-09	6.08404847221113e-09	10.6215510206335
OLFML1	-0.66683820247245	7.84145837438424	-6.05694172308469	1.84582916578763e-09	6.11612111674264e-09	10.6162819529026
COQ9	0.316840755095214	9.56324490968801	6.05518137654423	1.86553119394835e-09	6.18039223619204e-09	10.6059630958285
PHF14	0.251525526227889	10.0186788998358	6.05435541779175	1.87484599820055e-09	6.21023571402641e-09	10.6011224369047
C12orf63	-0.68282866911683	2.03786412151067	-6.05296163848865	1.89066741619844e-09	6.26161839948501e-09	10.5929553873876
ZNF391	0.770366945094112	4.55524499178982	6.05272866700427	1.89332465468183e-09	6.26939354261224e-09	10.5915904302615
PNPO	-0.430606181089203	10.2684270114943	-6.05178862961283	1.90408363932362e-09	6.30398918809579e-09	10.586083345573
SMCHD1	0.412164762222965	10.2928399014778	6.04890050263149	1.93751349098698e-09	6.4136193559118e-09	10.5691686732687
PANX2	0.947305924935958	5.88925065681445	6.04772307043388	1.95130585773757e-09	6.45821968146778e-09	10.5622750773652
RDH16	-1.05283487248023	4.50256288998358	-6.04723417807041	1.9570608101285e-09	6.47620841939907e-09	10.5594130957386
AMPD2	0.332199088985398	9.42592290640394	6.04697739998122	1.9600900785122e-09	6.4851730550611e-09	10.5579100010443
WHAMM	-0.271036975164275	8.34217356321839	-6.04670164058156	1.96334836719542e-09	6.49489237707311e-09	10.5562958629033
CEACAM1	0.841898458625673	8.84966149425287	6.04615770656221	1.96979082145355e-09	6.51514024433732e-09	10.5531121867672
RNLS	-0.585482410067928	6.53562725779967	-6.04447440295728	1.98985910638774e-09	6.58044196971987e-09	10.5432614254031
AHSG	0.391104826818131	0.228775533661741	6.04366423975975	1.99958879989635e-09	6.61153834702054e-09	10.5385212379136
SCRN3	-0.303909865241128	8.39274466338259	-6.04303846115137	2.00713586890032e-09	6.63540901354381e-09	10.5348602765525
E4F1	-0.474575295689931	8.99152093596059	-6.04224448089455	2.0167514987672e-09	6.66610924645558e-09	10.5302158072159
GANAB	0.258626145450501	13.2693221674877	6.04159235110468	2.02468282154645e-09	6.69123311063294e-09	10.5264015365964
DUOXA2	0.706404394698744	1.32633932676519	6.04111126407926	2.03055338420517e-09	6.70953942517915e-09	10.5235879339936
CHRNA7	0.674726662211829	1.44346116584565	6.04069010649827	2.03570627283771e-09	6.72546875000151e-09	10.521124997587
AKAP10	-0.459907136652181	8.64948119868637	-6.0403298954123	2.04012359544451e-09	6.73896314711177e-09	10.5190186055571
CPT1B	-0.582237269183657	8.02060738916256	-6.03995111662198	2.04477870140075e-09	6.75323846392171e-09	10.5168037634787
STK3	0.359602394475997	9.30828530377668	6.03983918971981	2.04615623979535e-09	6.75668615169338e-09	10.5161493157189
FLJ35776	-0.445302494709876	6.69346116584565	-6.03919382464408	2.05411673404197e-09	6.78186698692826e-09	10.5123760245106
HNRNPU	0.187564258826137	13.6015216748768	6.03818689231455	2.06659748522365e-09	6.82196125032588e-09	10.5064894966283
NUDT1	0.501423920258368	7.7773880952381	6.03764412330426	2.07335566232286e-09	6.84315496632376e-09	10.5033168515806
PI4KA	-0.339702109366309	10.9540980295567	-6.03741751656625	2.07618358410299e-09	6.85137199694537e-09	10.5019923477889
IMP5	-0.500969965474998	0.572138752052545	-6.03719998733675	2.07890176278283e-09	6.8592242586963e-09	10.5007209455667
SPEG	0.843057594386902	7.6995316091954	6.03371986085883	2.12286327283543e-09	7.00313194355158e-09	10.4803863699612
C5	-0.604936641051349	7.03094047619048	-6.03296939848973	2.1324614008431e-09	7.03364955861148e-09	10.4760028232197
RARB	0.694908747076507	6.86122692939245	6.03227599543401	2.14136737570196e-09	7.06187462835304e-09	10.4719530236398
LCP1	0.623588268181329	11.3815637931034	6.03111083612826	2.1564142860191e-09	7.11033899714406e-09	10.4651489331719
TXNIP	-0.638844824590708	13.324221182266	-6.02961746022415	2.17585065644604e-09	7.17325858608908e-09	10.4564299916838
GCSH	0.698873607305939	4.13326896551724	6.02912590740132	2.18228554083837e-09	7.19330188363586e-09	10.4535605493776
PLXNB1	-0.44128340349706	10.8327308702791	-6.02905067523952	2.1832720362938e-09	7.19538247014191e-09	10.4531214006602
SEPT12	-0.70090568882949	1.29262701149425	-6.02640516814537	2.21823964462266e-09	7.30943528846374e-09	10.4376822037837
SMC3	0.324065283439134	10.6691117405583	6.02617961470806	2.22124609409414e-09	7.31815127665439e-09	10.4363661676963
CHRFAM7A	0.635459267178973	3.74087126436782	6.02535342353395	2.23229254802443e-09	7.35334884232121e-09	10.4315459882874
RBM7	0.388662917919579	8.61963669950739	6.02395270804938	2.25114312334331e-09	7.41423817432897e-09	10.4233753311244
TPR	0.317924842410074	11.894988998358	6.02361547111906	2.25570473387807e-09	7.42805402772337e-09	10.4214084270517
ACTBL2	0.787378538812787	1.5703683908046	6.02271574127405	2.26791901840754e-09	7.46706160962274e-09	10.4161613411313
AHCYL1	-0.306903245350249	11.8859650246305	-6.02244003714689	2.27167473472179e-09	7.47821143166217e-09	10.4145536248923
GCLM	0.418790353045985	8.44938990147783	6.02076999378303	2.29455451043634e-09	7.55230260772903e-09	10.4048165661214
ZFHX3	-0.462531103686377	9.60649384236453	-6.02071057915121	2.29537262365513e-09	7.55376769162555e-09	10.4044702005616
MOBKL1B	0.339324944871377	9.62152397372742	6.02027880605358	2.30132649984789e-09	7.57213067017375e-09	10.4019532181329
C1orf51	0.765626579797306	7.02313998357964	6.02004023237787	2.30462273644856e-09	7.58165987664899e-09	10.400562547287
FLJ26850	-0.606275672123844	1.41588087027915	-6.02001501974259	2.30497135396642e-09	7.58165987664899e-09	10.4004155832387
SLC22A10	-0.659999656977391	0.886834811165846	-6.0185257267148	2.32565544872304e-09	7.64845309313722e-09	10.3917355466087
C11orf93	0.870234801202809	3.74000377668309	6.01747022685957	2.34042428654696e-09	7.69577409500715e-09	10.3855850088377
FAM84A	0.832980550172644	7.22344630541872	6.01629700236813	2.35694770353727e-09	7.74884819675922e-09	10.3787496665422
RNF150	1.01072191780821	5.47591272577997	6.01592607126263	2.36219543993355e-09	7.7648404560192e-09	10.3765888400329
LYRM7	-0.335983701971271	8.36737545155993	-6.01514798959359	2.37324037278741e-09	7.79988056307866e-09	10.3720566015171
PRDM9	0.17194134090656	0.0703165024630542	6.01510140280363	2.37390327167195e-09	7.80079329188714e-09	10.3717852562098
ADCK4	-0.335928018710314	9.18323596059113	-6.01483998666086	2.37762639957058e-09	7.8117601953445e-09	10.3702626715308
C15orf52	0.753640817462977	7.98841617405583	6.01478644846026	2.37838960088799e-09	7.81300019419035e-09	10.3699508528631
FCRL5	1.35427231094776	4.65022413793103	6.01463225776939	2.38058896537942e-09	7.81895681590398e-09	10.3690528257883
BMI1	-0.45938858892973	10.9758808702791	-6.01437519711497	2.38426006981352e-09	7.82974459767529e-09	10.3675557185942
CFB	-1.21993656977392	12.2019946633826	-6.01380865621493	2.39237038994256e-09	7.85510459421479e-09	10.3642564282027
CA5B	-0.480124724356827	7.97046198686371	-6.0136998613012	2.39393092067976e-09	7.85895428847569e-09	10.363622886958
HBP1	-0.277771159371861	11.0442553366174	-6.01359279370286	2.39546764433648e-09	7.86272459207494e-09	10.3629994148648
NDUFA10	-0.244498839514428	10.8828105090312	-6.01344444096336	2.39759851689314e-09	7.86844355276613e-09	10.3621355499428
NBPF6	-1.62297605969484	2.97346157635468	-6.01332746547527	2.39928000391034e-09	7.87268610485939e-09	10.3614544103766
SPIN3	-0.376914999443151	8.24770418719212	-6.01186376953997	2.420417659921e-09	7.94075788898753e-09	10.3529324731575
PCNT	0.334720815235551	9.82462331691297	6.01012367324571	2.44578324803548e-09	8.02267611584297e-09	10.3428038195288
NFXL1	0.339532246352591	7.98358801313629	6.00921719377372	2.45909961224194e-09	8.06505025864352e-09	10.3375285297246
CBR3	0.674770914355722	7.84320837438424	6.0082753602533	2.47301022217185e-09	8.10935929718659e-09	10.3320482899073
CECR5	0.375952921260712	9.17870870279146	6.00613967227801	2.50483861018321e-09	8.21155477319021e-09	10.3196243763991
SETBP1	-0.704146951776357	8.83073119868637	-6.00612981473728	2.50498644029079e-09	8.21155477319021e-09	10.3195670418878
ERLIN2	-0.5410188261499	11.0119684729064	-6.0043443486046	2.53190325560787e-09	8.2984471164542e-09	10.3091836801198
SENP7	-0.400773402383331	8.50014917898194	-6.00238295624134	2.5617973625992e-09	8.39506799148203e-09	10.2977805740517
THG1L	-0.297624855774593	7.43974556650246	-6.00213026860148	2.56567358096524e-09	8.40641018633038e-09	10.2963117586718
HAX1	0.285288702528126	10.858652134647	6.00168509188585	2.57251649211743e-09	8.42746748598547e-09	10.2937241901345
TPM3	0.327990647065384	13.293126683087	6.00028318977838	2.59418191094852e-09	8.4967354304381e-09	10.2855768821973
LOC652276	-0.368849515536242	5.52553612479475	-6.00026269905146	2.59449989639686e-09	8.4967354304381e-09	10.2854578113888
STEAP4	-1.2159586323644	9.25062331691297	-5.99975030079934	2.60246392118772e-09	8.52143885721805e-09	10.2824804098847
UBA6	0.312969624679798	10.0048990968801	5.99793640330355	2.63084870144301e-09	8.6129886682224e-09	10.2719422894501
PABPC5	-0.735574039425321	4.38854802955665	-5.99689079748239	2.64734779201066e-09	8.66560327845479e-09	10.2658690437537
LILRP2	0.334866005123065	0.37906921182266	5.99453841417151	2.68483680749833e-09	8.78689641652493e-09	10.2522092234972
FGFR1	-0.69026056799199	11.1012479474548	-5.99428754721183	2.68886518938477e-09	8.79865855799327e-09	10.2507527871927
C6orf52	0.734834006014034	3.58892865353038	5.99361099614077	2.69975854053644e-09	8.8328772153383e-09	10.2468252803417
SLC12A2	-0.783439137988651	11.0232363711002	-5.99308767130972	2.70821425467317e-09	8.85911081984187e-09	10.2437875673621
IPO9	0.284489348479768	11.2569951559934	5.98917397818516	2.77227432280656e-09	9.0671995454584e-09	10.2210779080744
